channel,id,signal,time_s,value,asc_line,raw_hex
1,0x3c2,VCLEFT_hornSwitchPressed,156.9573,0,444389,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.058,0,444674,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.1573,0,444952,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.2575,0,445230,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.3575,0,445513,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.4576,0,445791,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.5573,0,446109,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.6585,0,446391,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.7571,0,446667,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.8576,0,446942,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,157.9573,0,447219,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.0581,0,447504,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.1571,0,447780,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.2574,0,448057,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.3574,0,448340,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.4574,0,448620,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.5574,0,448936,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.6581,0,449218,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.7571,0,449494,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.8574,0,449766,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,158.9571,0,450044,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.0581,0,450331,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.1574,0,450609,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.2574,0,450886,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.3574,0,451166,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.4576,0,451446,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.5571,0,451762,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.6581,0,452045,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.7571,0,452321,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.8574,0,452595,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,159.9571,0,452870,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.0576,0,453156,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.1571,0,453433,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.2574,0,453711,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.3576,0,453994,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.4574,0,454272,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.5572,0,454589,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.6579,0,454870,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.7571,0,455147,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.8574,0,455418,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,160.9571,0,455696,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.0576,0,455980,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.1571,0,456258,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.2576,0,456538,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.3574,0,456818,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.4574,0,457099,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.5572,0,457419,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.6579,0,457702,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.7572,0,457980,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.8574,0,458253,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,161.9571,0,458531,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.0576,0,458815,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.1574,0,459093,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.2574,0,459372,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.3576,0,459657,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.4576,0,459935,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.5572,0,460252,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.6579,0,460532,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.7572,0,460808,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.8574,0,461081,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,162.9572,0,461356,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.0579,0,461640,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.1572,0,461920,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.2574,0,462200,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.3574,0,462481,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.4574,0,462759,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.5572,0,463075,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.6579,0,463357,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.7572,0,463636,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.8574,0,463908,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,163.9574,0,464185,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.0576,0,464468,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.1572,0,464747,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.2574,0,465027,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.3574,0,465308,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.4574,0,465584,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.5572,0,465901,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.6579,0,466184,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.7572,0,466464,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.8576,0,466738,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,164.9572,0,467015,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.0576,0,467300,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.1572,0,467579,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.2574,0,467859,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.3574,0,468138,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.4574,0,468415,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.5572,0,468733,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.6581,0,469017,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.7577,0,469296,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.8574,0,469567,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,165.9572,0,469845,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.0576,0,470129,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.1572,0,470407,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.2574,0,470687,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.3574,0,470969,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.4574,0,471249,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.5572,0,471570,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.6581,0,471853,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.7574,0,472133,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.8574,0,472407,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,166.9572,0,472683,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.0576,0,472968,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.1572,0,473246,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.2574,0,473527,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.3574,0,473807,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.4574,0,474084,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.5574,0,474404,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.6579,0,474684,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.7572,0,474963,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.8574,0,475235,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,167.9572,0,475510,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.0576,0,475794,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.1572,0,476072,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.2574,0,476352,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.3574,0,476633,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.4577,0,476911,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.5572,0,477228,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.6579,0,477510,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.7574,0,477788,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.8574,0,478060,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,168.9574,0,478336,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.0579,0,478623,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.1574,0,478901,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.2575,0,479182,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.3577,0,479459,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.4574,0,479735,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.5572,0,480053,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.6579,0,480344,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.7573,0,480625,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.8574,0,480897,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,169.9572,0,481174,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.0577,0,481460,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.1572,0,481742,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.2577,0,482027,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.3574,0,482308,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.4574,0,482585,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.5572,0,482902,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.6579,0,483185,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.7573,0,483461,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.8575,0,483732,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,170.9573,0,484009,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.0577,0,484294,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.1575,0,484572,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.2575,0,484852,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.3575,0,485133,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.4575,0,485412,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.5573,0,485733,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.6619,0,486034,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.7573,0,486296,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.8575,0,486568,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,171.9575,0,486845,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.0585,0,487132,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.1573,0,487408,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.2576,0,487689,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.3578,0,487972,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.4578,0,488250,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.5574,0,488567,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.6583,0,488850,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.7575,0,489125,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.8576,0,489397,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,172.9576,0,489673,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.0617,0,489976,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.1574,0,490239,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.2576,0,490519,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.3577,0,490799,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.4576,0,491077,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.5574,0,491396,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.6618,0,491697,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.7576,0,491959,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.8616,0,492247,00 55 55 55 00 00 59 45
1,0x3c2,VCLEFT_hornSwitchPressed,173.9575,0,492506,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.0614,0,492816,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.1616,0,493102,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.2614,0,493382,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.3619,0,493670,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.461,0,493946,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.5617,0,494268,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.6618,0,494553,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.7622,0,494832,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.8615,0,495104,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,174.9617,0,495386,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.0619,0,495672,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.162,0,495954,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.2618,0,496233,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.362,0,496515,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.4615,0,496792,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.5617,0,497114,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.6624,0,497398,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.7623,0,497676,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.8613,0,497945,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,175.9618,0,498226,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.0615,0,498510,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.1579,0,498743,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.258,0,498971,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.3581,0,499200,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.458,0,499428,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.5581,0,499664,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.6584,0,499894,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.7582,0,500120,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.8581,0,500340,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,176.9582,0,500564,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.0583,0,500795,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.158,0,501025,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.258,0,501257,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.358,0,501482,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.4585,0,501722,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.5577,0,501956,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.6585,0,502187,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.7585,0,502411,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.8581,0,502631,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,177.9585,0,502854,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.0586,0,503089,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.158,0,503316,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.2581,0,503545,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.3585,0,503773,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.4581,0,503999,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.5578,0,504231,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.6586,0,504462,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.7583,0,504685,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.8582,0,504902,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,178.9588,0,505130,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.0587,0,505364,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.1581,0,505590,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.2586,0,505816,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.3581,0,506041,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.4579,0,506269,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.5581,0,506505,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.6584,0,506736,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.7583,0,506959,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.8585,0,507179,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,179.9584,0,507403,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.0585,0,507638,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.1586,0,507865,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.258,0,508089,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.3581,0,508317,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.4582,0,508546,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.5579,0,508779,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.6585,0,509009,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.7585,0,509232,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.8583,0,509451,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,180.9585,0,509677,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.059,0,509911,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.1582,0,510138,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.2581,0,510363,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.3583,0,510591,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.4581,0,510819,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.558,0,511056,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.6588,0,511288,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.7582,0,511513,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.8584,0,511735,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,181.959,0,511960,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.0586,0,512192,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.1583,0,512422,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.2586,0,512649,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.3585,0,512878,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.4582,0,513104,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.5583,0,513338,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.6586,0,513568,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.7583,0,513790,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.8589,0,514011,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,182.9588,0,514234,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.0588,0,514468,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.1588,0,514698,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.2582,0,514920,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.3584,0,515149,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.4585,0,515377,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.5581,0,515611,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.6586,0,515841,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.7591,0,516066,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.8584,0,516285,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,183.9584,0,516509,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,184.0593,0,516746,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,184.1582,0,516972,00 55 55 55 00 00 55 45
1,0x3c2,VCLEFT_hornSwitchPressed,184.2582,0,517197,00 55 55 55 00 00 55 45
