time_s,can_id,raw_hex,asc_dlc,voltage_raw_u16,voltage_v,smooth_raw_s15,smooth_onyx_a,smooth_raw_s16,smooth_json_a,unfiltered_raw_s16,unfiltered_model3can_a
190.266300,0x132,93 8e 9c 07 7a 4f,6,36499,364.99,1948,-194.8,1948,194.8,20346,-195.30000000000007
190.276100,0x132,8d 8e a0 07 9b 4f,6,36493,364.93,1952,-195.20000000000002,1952,195.20000000000002,20379,-196.95000000000005
190.286100,0x132,83 8e 9f 07 89 4f,6,36483,364.83,1951,-195.10000000000002,1951,195.10000000000002,20361,-196.05000000000007
190.296400,0x132,97 8e a3 07 a7 4f,6,36503,365.03000000000003,1955,-195.5,1955,195.5,20391,-197.55000000000007
190.306100,0x132,93 8e 9f 07 85 4f,6,36499,364.99,1951,-195.10000000000002,1951,195.10000000000002,20357,-195.85000000000002
190.316100,0x132,84 8e a2 07 96 4f,6,36484,364.84000000000003,1954,-195.4,1954,195.4,20374,-196.70000000000005
190.326100,0x132,8d 8e 9d 07 78 4f,6,36493,364.93,1949,-194.9,1949,194.9,20344,-195.20000000000005
190.336100,0x132,9c 8e a1 07 9a 4f,6,36508,365.08,1953,-195.3,1953,195.3,20378,-196.9000000000001
190.346400,0x132,81 8e 9d 07 7d 4f,6,36481,364.81,1949,-194.9,1949,194.9,20349,-195.45000000000005
190.356200,0x132,97 8e a2 07 a5 4f,6,36503,365.03000000000003,1954,-195.4,1954,195.4,20389,-197.45000000000005
190.366200,0x132,82 8e 9d 07 68 4f,6,36482,364.82,1949,-194.9,1949,194.9,20328,-194.4000000000001
190.376100,0x132,98 8e a3 07 98 4f,6,36504,365.04,1955,-195.5,1955,195.5,20376,-196.80000000000007
190.386100,0x132,88 8e 9e 07 7b 4f,6,36488,364.88,1950,-195.0,1950,195.0,20347,-195.35000000000002
190.396400,0x132,8c 8e a1 07 96 4f,6,36492,364.92,1953,-195.3,1953,195.3,20374,-196.70000000000005
190.406100,0x132,8c 8e 9e 07 7b 4f,6,36492,364.92,1950,-195.0,1950,195.0,20347,-195.35000000000002
190.416100,0x132,8f 8e a1 07 a2 4f,6,36495,364.95,1953,-195.3,1953,195.3,20386,-197.30000000000007
190.426100,0x132,90 8e 9f 07 85 4f,6,36496,364.96,1951,-195.10000000000002,1951,195.10000000000002,20357,-195.85000000000002
190.436100,0x132,91 8e a3 07 9f 4f,6,36497,364.97,1955,-195.5,1955,195.5,20383,-197.1500000000001
190.446300,0x132,90 8e 9e 07 7a 4f,6,36496,364.96,1950,-195.0,1950,195.0,20346,-195.30000000000007
190.456200,0x132,97 8e 9e 07 6e 4f,6,36503,365.03000000000003,1950,-195.0,1950,195.0,20334,-194.70000000000005
190.466200,0x132,85 8e 9f 07 7d 4f,6,36485,364.85,1951,-195.10000000000002,1951,195.10000000000002,20349,-195.45000000000005
190.476100,0x132,84 8e a0 07 9d 4f,6,36484,364.84000000000003,1952,-195.20000000000002,1952,195.20000000000002,20381,-197.05000000000007
190.486100,0x132,8a 8e 9f 07 86 4f,6,36490,364.90000000000003,1951,-195.10000000000002,1951,195.10000000000002,20358,-195.9000000000001
190.496500,0x132,93 8e a3 07 a2 4f,6,36499,364.99,1955,-195.5,1955,195.5,20386,-197.30000000000007
190.506100,0x132,8b 8e 9f 07 78 4f,6,36491,364.91,1951,-195.10000000000002,1951,195.10000000000002,20344,-195.20000000000005
190.516400,0x132,92 8e a0 07 94 4f,6,36498,364.98,1952,-195.20000000000002,1952,195.20000000000002,20372,-196.60000000000002
190.526100,0x132,91 8e 9d 07 7d 4f,6,36497,364.97,1949,-194.9,1949,194.9,20349,-195.45000000000005
190.536100,0x132,9e 8e a1 07 a2 4f,6,36510,365.1,1953,-195.3,1953,195.3,20386,-197.30000000000007
190.546300,0x132,91 8e a0 07 8a 4f,6,36497,364.97,1952,-195.20000000000002,1952,195.20000000000002,20362,-196.10000000000002
190.556400,0x132,8e 8e a5 07 9e 4f,6,36494,364.94,1957,-195.70000000000002,1957,195.70000000000002,20382,-197.10000000000002
190.566300,0x132,83 8e 9d 07 62 4f,6,36483,364.83,1949,-194.9,1949,194.9,20322,-194.10000000000002
190.576100,0x132,87 8e a0 07 98 4f,6,36487,364.87,1952,-195.20000000000002,1952,195.20000000000002,20376,-196.80000000000007
190.586100,0x132,86 8e 9d 07 7f 4f,6,36486,364.86,1949,-194.9,1949,194.9,20351,-195.55000000000007
190.596400,0x132,8d 8e a0 07 9f 4f,6,36493,364.93,1952,-195.20000000000002,1952,195.20000000000002,20383,-197.1500000000001
190.606100,0x132,81 8e 9e 07 87 4f,6,36481,364.81,1950,-195.0,1950,195.0,20359,-195.95000000000005
190.616100,0x132,94 8e a2 07 a3 4f,6,36500,365.0,1954,-195.4,1954,195.4,20387,-197.35000000000002
190.626100,0x132,86 8e 9f 07 80 4f,6,36486,364.86,1951,-195.10000000000002,1951,195.10000000000002,20352,-195.60000000000002
190.636100,0x132,8b 8e a1 07 9a 4f,6,36491,364.91,1953,-195.3,1953,195.3,20378,-196.9000000000001
190.646200,0x132,8a 8e 9d 07 7c 4f,6,36490,364.90000000000003,1949,-194.9,1949,194.9,20348,-195.4000000000001
190.656200,0x132,9f 8e a2 07 9f 4f,6,36511,365.11,1954,-195.4,1954,195.4,20383,-197.1500000000001
190.666200,0x132,7c 8e 9f 07 5d 4f,6,36476,364.76,1951,-195.10000000000002,1951,195.10000000000002,20317,-193.85000000000002
190.676100,0x132,83 8e a2 07 a2 4f,6,36483,364.83,1954,-195.4,1954,195.4,20386,-197.30000000000007
190.686100,0x132,8f 8e a3 07 80 4f,6,36495,364.95,1955,-195.5,1955,195.5,20352,-195.60000000000002
190.696400,0x132,8e 8e a2 07 6e 4f,6,36494,364.94,1954,-195.4,1954,195.4,20334,-194.70000000000005
190.706100,0x132,86 8e 9e 07 58 4f,6,36486,364.86,1950,-195.0,1950,195.0,20312,-193.60000000000002
190.716100,0x132,93 8e 9c 07 72 4f,6,36499,364.99,1948,-194.8,1948,194.8,20338,-194.9000000000001
190.726100,0x132,7e 8e 9d 07 61 4f,6,36478,364.78000000000003,1949,-194.9,1949,194.9,20321,-194.05000000000007
190.736100,0x132,91 8e 9e 07 7b 4f,6,36497,364.97,1950,-195.0,1950,195.0,20347,-195.35000000000002
190.746300,0x132,92 8e 9f 07 63 4f,6,36498,364.98,1951,-195.10000000000002,1951,195.10000000000002,20323,-194.1500000000001
190.756200,0x132,89 8e 9e 07 77 4f,6,36489,364.89,1950,-195.0,1950,195.0,20343,-195.1500000000001
190.766300,0x132,92 8e 9c 07 58 4f,6,36498,364.98,1948,-194.8,1948,194.8,20312,-193.60000000000002
190.776100,0x132,8b 8e 9c 07 70 4f,6,36491,364.91,1948,-194.8,1948,194.8,20336,-194.80000000000007
190.786100,0x132,8b 8e 9d 07 60 4f,6,36491,364.91,1949,-194.9,1949,194.9,20320,-194.0
190.796400,0x132,92 8e 9f 07 81 4f,6,36498,364.98,1951,-195.10000000000002,1951,195.10000000000002,20353,-195.6500000000001
190.806100,0x132,88 8e a0 07 63 4f,6,36488,364.88,1952,-195.20000000000002,1952,195.20000000000002,20323,-194.1500000000001
190.816100,0x132,85 8e 9f 07 75 4f,6,36485,364.85,1951,-195.10000000000002,1951,195.10000000000002,20341,-195.05000000000007
190.826100,0x132,8e 8e 9c 07 51 4f,6,36494,364.94,1948,-194.8,1948,194.8,20305,-193.25
190.836100,0x132,8d 8e 9d 07 6e 4f,6,36493,364.93,1949,-194.9,1949,194.9,20334,-194.70000000000005
190.846400,0x132,81 8e 9d 07 60 4f,6,36481,364.81,1949,-194.9,1949,194.9,20320,-194.0
190.856400,0x132,97 8e 9b 07 71 4f,6,36503,365.03000000000003,1947,-194.70000000000002,1947,194.70000000000002,20337,-194.85000000000002
190.866300,0x132,8a 8e a1 07 5b 4f,6,36490,364.90000000000003,1953,-195.3,1953,195.3,20315,-193.75
190.876100,0x132,93 8e 9e 07 72 4f,6,36499,364.99,1950,-195.0,1950,195.0,20338,-194.9000000000001
190.886100,0x132,8e 8e 9e 07 59 4f,6,36494,364.94,1950,-195.0,1950,195.0,20313,-193.6500000000001
190.896500,0x132,93 8e 9d 07 71 4f,6,36499,364.99,1949,-194.9,1949,194.9,20337,-194.85000000000002
190.906100,0x132,8a 8e 9d 07 60 4f,6,36490,364.90000000000003,1949,-194.9,1949,194.9,20320,-194.0
190.916100,0x132,86 8e 9d 07 78 4f,6,36486,364.86,1949,-194.9,1949,194.9,20344,-195.20000000000005
190.926100,0x132,8d 8e 9e 07 62 4f,6,36493,364.93,1950,-195.0,1950,195.0,20322,-194.10000000000002
190.936100,0x132,8b 8e 9f 07 77 4f,6,36491,364.91,1951,-195.10000000000002,1951,195.10000000000002,20343,-195.1500000000001
190.946200,0x132,87 8e 9f 07 59 4f,6,36487,364.87,1951,-195.10000000000002,1951,195.10000000000002,20313,-193.6500000000001
190.956200,0x132,91 8e 9a 07 67 4f,6,36497,364.97,1946,-194.60000000000002,1946,194.60000000000002,20327,-194.35000000000002
190.966200,0x132,84 8e 9d 07 84 4f,6,36484,364.84000000000003,1949,-194.9,1949,194.9,20356,-195.80000000000007
190.976100,0x132,8d 8e 9e 07 80 4f,6,36493,364.93,1950,-195.0,1950,195.0,20352,-195.60000000000002
190.986100,0x132,91 8e 9f 07 62 4f,6,36497,364.97,1951,-195.10000000000002,1951,195.10000000000002,20322,-194.10000000000002
190.996400,0x132,97 8e 9f 07 73 4f,6,36503,365.03000000000003,1951,-195.10000000000002,1951,195.10000000000002,20339,-194.95000000000005
191.006100,0x132,88 8e 9e 07 57 4f,6,36488,364.88,1950,-195.0,1950,195.0,20311,-193.55000000000007
191.016100,0x132,87 8e 9d 07 73 4f,6,36487,364.87,1949,-194.9,1949,194.9,20339,-194.95000000000005
191.026100,0x132,99 8e 9c 07 60 4f,6,36505,365.05,1948,-194.8,1948,194.8,20320,-194.0
191.036100,0x132,90 8e 9f 07 80 4f,6,36496,364.96,1951,-195.10000000000002,1951,195.10000000000002,20352,-195.60000000000002
191.046300,0x132,82 8e a0 07 61 4f,6,36482,364.82,1952,-195.20000000000002,1952,195.20000000000002,20321,-194.05000000000007
191.056200,0x132,81 8e 9e 07 72 4f,6,36481,364.81,1950,-195.0,1950,195.0,20338,-194.9000000000001
191.066200,0x132,96 8e a2 07 5b 4f,6,36502,365.02,1954,-195.4,1954,195.4,20315,-193.75
191.076100,0x132,7c 8e 9c 07 77 4f,6,36476,364.76,1948,-194.8,1948,194.8,20343,-195.1500000000001
191.086100,0x132,89 8e 9c 07 5e 4f,6,36489,364.89,1948,-194.8,1948,194.8,20318,-193.9000000000001
191.096500,0x132,89 8e 9f 07 7d 4f,6,36489,364.89,1951,-195.10000000000002,1951,195.10000000000002,20349,-195.45000000000005
191.106100,0x132,7c 8e a0 07 61 4f,6,36476,364.76,1952,-195.20000000000002,1952,195.20000000000002,20321,-194.05000000000007
191.116100,0x132,89 8e 9f 07 75 4f,6,36489,364.89,1951,-195.10000000000002,1951,195.10000000000002,20341,-195.05000000000007
191.126100,0x132,89 8e 9d 07 58 4f,6,36489,364.89,1949,-194.9,1949,194.9,20312,-193.60000000000002
191.136100,0x132,8a 8e 9d 07 77 4f,6,36490,364.90000000000003,1949,-194.9,1949,194.9,20343,-195.1500000000001
191.146300,0x132,91 8e 9d 07 61 4f,6,36497,364.97,1949,-194.9,1949,194.9,20321,-194.05000000000007
191.156200,0x132,9a 8e 9d 07 75 4f,6,36506,365.06,1949,-194.9,1949,194.9,20341,-195.05000000000007
191.166200,0x132,94 8e a3 07 63 4f,6,36500,365.0,1955,-195.5,1955,195.5,20323,-194.1500000000001
191.176100,0x132,8e 8e 9f 07 73 4f,6,36494,364.94,1951,-195.10000000000002,1951,195.10000000000002,20339,-194.95000000000005
191.186100,0x132,9b 8e 9d 07 58 4f,6,36507,365.07,1949,-194.9,1949,194.9,20312,-193.60000000000002
191.196500,0x132,9e 8e 9d 07 77 4f,6,36510,365.1,1949,-194.9,1949,194.9,20343,-195.1500000000001
191.206100,0x132,8d 8e 9d 07 61 4f,6,36493,364.93,1949,-194.9,1949,194.9,20321,-194.05000000000007
191.216100,0x132,84 8e 9e 07 7d 4f,6,36484,364.84000000000003,1950,-195.0,1950,195.0,20349,-195.45000000000005
191.226100,0x132,85 8e 9e 07 5d 4f,6,36485,364.85,1950,-195.0,1950,195.0,20317,-193.85000000000002
191.236100,0x132,98 8e 9e 07 75 4f,6,36504,365.04,1950,-195.0,1950,195.0,20341,-195.05000000000007
191.246200,0x132,90 8e 9c 07 59 4f,6,36496,364.96,1948,-194.8,1948,194.8,20313,-193.6500000000001
191.256400,0x132,88 8e a0 07 78 4f,6,36488,364.88,1952,-195.20000000000002,1952,195.20000000000002,20344,-195.20000000000005
191.266200,0x132,91 8e a2 07 66 4f,6,36497,364.97,1954,-195.4,1954,195.4,20326,-194.30000000000007
191.276100,0x132,8a 8e 9f 07 7c 4f,6,36490,364.90000000000003,1951,-195.10000000000002,1951,195.10000000000002,20348,-195.4000000000001
191.286100,0x132,7b 8e 9e 07 5c 4f,6,36475,364.75,1950,-195.0,1950,195.0,20316,-193.80000000000007
191.296400,0x132,99 8e 9d 07 73 4f,6,36505,365.05,1949,-194.9,1949,194.9,20339,-194.95000000000005
191.306100,0x132,80 8e 9d 07 5c 4f,6,36480,364.8,1949,-194.9,1949,194.9,20316,-193.80000000000007
191.316100,0x132,87 8e 9c 07 77 4f,6,36487,364.87,1948,-194.8,1948,194.8,20343,-195.1500000000001
191.326200,0x132,7d 8e 9c 07 5e 4f,6,36477,364.77,1948,-194.8,1948,194.8,20318,-193.9000000000001
191.336200,0x132,91 8e 9f 07 7f 4f,6,36497,364.97,1951,-195.10000000000002,1951,195.10000000000002,20351,-195.55000000000007
191.346200,0x132,83 8e 9e 07 5c 4f,6,36483,364.83,1950,-195.0,1950,195.0,20316,-193.80000000000007
191.356200,0x132,82 8e 9c 07 69 4f,6,36482,364.82,1948,-194.8,1948,194.8,20329,-194.45000000000005
191.366200,0x132,86 8e a1 07 5b 4f,6,36486,364.86,1953,-195.3,1953,195.3,20315,-193.75
191.376100,0x132,88 8e 9d 07 7d 4f,6,36488,364.88,1949,-194.9,1949,194.9,20349,-195.45000000000005
191.386100,0x132,88 8e 9d 07 65 4f,6,36488,364.88,1949,-194.9,1949,194.9,20325,-194.25
191.396500,0x132,93 8e a0 07 7b 4f,6,36499,364.99,1952,-195.20000000000002,1952,195.20000000000002,20347,-195.35000000000002
191.406100,0x132,86 8e 9f 07 58 4f,6,36486,364.86,1951,-195.10000000000002,1951,195.10000000000002,20312,-193.60000000000002
191.416100,0x132,85 8e 9d 07 75 4f,6,36485,364.85,1949,-194.9,1949,194.9,20341,-195.05000000000007
191.426100,0x132,84 8e 9c 07 5e 4f,6,36484,364.84000000000003,1948,-194.8,1948,194.8,20318,-193.9000000000001
191.436200,0x132,8c 8e 9d 07 7f 4f,6,36492,364.92,1949,-194.9,1949,194.9,20351,-195.55000000000007
191.446200,0x132,7f 8e 9d 07 66 4f,6,36479,364.79,1949,-194.9,1949,194.9,20326,-194.30000000000007
191.456200,0x132,8b 8e 9e 07 77 4f,6,36491,364.91,1950,-195.0,1950,195.0,20343,-195.1500000000001
191.466300,0x132,7e 8e a4 07 5e 4f,6,36478,364.78000000000003,1956,-195.60000000000002,1956,195.60000000000002,20318,-193.9000000000001
191.476100,0x132,89 8e 9c 07 75 4f,6,36489,364.89,1948,-194.8,1948,194.8,20341,-195.05000000000007
191.486100,0x132,7b 8e 9b 07 60 4f,6,36475,364.75,1947,-194.70000000000002,1947,194.70000000000002,20320,-194.0
191.496500,0x132,82 8e 9d 07 7f 4f,6,36482,364.82,1949,-194.9,1949,194.9,20351,-195.55000000000007
191.506100,0x132,90 8e 9e 07 62 4f,6,36496,364.96,1950,-195.0,1950,195.0,20322,-194.10000000000002
191.516400,0x132,96 8e 9d 07 77 4f,6,36502,365.02,1949,-194.9,1949,194.9,20343,-195.1500000000001
191.526100,0x132,84 8e 9c 07 57 4f,6,36484,364.84000000000003,1948,-194.8,1948,194.8,20311,-193.55000000000007
191.536200,0x132,81 8e 9b 07 76 4f,6,36481,364.81,1947,-194.70000000000002,1947,194.70000000000002,20342,-195.10000000000002
191.546200,0x132,7b 8e 9c 07 62 4f,6,36475,364.75,1948,-194.8,1948,194.8,20322,-194.10000000000002
191.556300,0x132,8a 8e 9f 07 70 4f,6,36490,364.90000000000003,1951,-195.10000000000002,1951,195.10000000000002,20336,-194.80000000000007
191.566400,0x132,8f 8e a4 07 5e 4f,6,36495,364.95,1956,-195.60000000000002,1956,195.60000000000002,20318,-193.9000000000001
191.576100,0x132,90 8e 9d 07 7a 4f,6,36496,364.96,1949,-194.9,1949,194.9,20346,-195.30000000000007
191.586300,0x132,84 8e 9b 07 5b 4f,6,36484,364.84000000000003,1947,-194.70000000000002,1947,194.70000000000002,20315,-193.75
191.596400,0x132,93 8e 9c 07 78 4f,6,36499,364.99,1948,-194.8,1948,194.8,20344,-195.20000000000005
191.606200,0x132,97 8e 9c 07 68 4f,6,36503,365.03000000000003,1948,-194.8,1948,194.8,20328,-194.4000000000001
191.616100,0x132,8f 8e 9e 07 82 4f,6,36495,364.95,1950,-195.0,1950,195.0,20354,-195.70000000000005
191.626100,0x132,89 8e 9c 07 5b 4f,6,36489,364.89,1948,-194.8,1948,194.8,20315,-193.75
191.636200,0x132,8f 8e 9c 07 75 4f,6,36495,364.95,1948,-194.8,1948,194.8,20341,-195.05000000000007
191.646200,0x132,81 8e 9b 07 5c 4f,6,36481,364.81,1947,-194.70000000000002,1947,194.70000000000002,20316,-193.80000000000007
191.656200,0x132,95 8e 9d 07 69 4f,6,36501,365.01,1949,-194.9,1949,194.9,20329,-194.45000000000005
191.666200,0x132,83 8e a1 07 5d 4f,6,36483,364.83,1953,-195.3,1953,195.3,20317,-193.85000000000002
191.676100,0x132,8e 8e 9f 07 7d 4f,6,36494,364.94,1951,-195.10000000000002,1951,195.10000000000002,20349,-195.45000000000005
191.686100,0x132,92 8e 9d 07 5d 4f,6,36498,364.98,1949,-194.9,1949,194.9,20317,-193.85000000000002
191.696400,0x132,8c 8e 9c 07 72 4f,6,36492,364.92,1948,-194.8,1948,194.8,20338,-194.9000000000001
191.706200,0x132,83 8e 9b 07 60 4f,6,36483,364.83,1947,-194.70000000000002,1947,194.70000000000002,20320,-194.0
191.716200,0x132,97 8e 9c 07 7d 4f,6,36503,365.03000000000003,1948,-194.8,1948,194.8,20349,-195.45000000000005
191.726100,0x132,82 8e 9d 07 65 4f,6,36482,364.82,1949,-194.9,1949,194.9,20325,-194.25
191.736200,0x132,87 8e 9e 07 78 4f,6,36487,364.87,1950,-195.0,1950,195.0,20344,-195.20000000000005
191.746400,0x132,93 8e 9c 07 59 4f,6,36499,364.99,1948,-194.8,1948,194.8,20313,-193.6500000000001
191.756200,0x132,8e 8e 9d 07 65 4f,6,36494,364.94,1949,-194.9,1949,194.9,20325,-194.25
191.766200,0x132,84 8e 9b 07 65 4f,6,36484,364.84000000000003,1947,-194.70000000000002,1947,194.70000000000002,20325,-194.25
191.776100,0x132,88 8e 9d 07 84 4f,6,36488,364.88,1949,-194.9,1949,194.9,20356,-195.80000000000007
191.786100,0x132,86 8e 9d 07 65 4f,6,36486,364.86,1949,-194.9,1949,194.9,20325,-194.25
191.796400,0x132,88 8e 9e 07 7a 4f,6,36488,364.88,1950,-195.0,1950,195.0,20346,-195.30000000000007
191.806200,0x132,93 8e 9b 07 5b 4f,6,36499,364.99,1947,-194.70000000000002,1947,194.70000000000002,20315,-193.75
191.816100,0x132,91 8e 9a 07 73 4f,6,36497,364.97,1946,-194.60000000000002,1946,194.60000000000002,20339,-194.95000000000005
191.826100,0x132,7d 8e 9b 07 66 4f,6,36477,364.77,1947,-194.70000000000002,1947,194.70000000000002,20326,-194.30000000000007
191.836200,0x132,85 8e 9d 07 7d 4f,6,36485,364.85,1949,-194.9,1949,194.9,20349,-195.45000000000005
191.846300,0x132,80 8e 9c 07 5d 4f,6,36480,364.8,1948,-194.8,1948,194.8,20317,-193.85000000000002
191.856500,0x132,7b 8e a1 07 62 4f,6,36475,364.75,1953,-195.3,1953,195.3,20322,-194.10000000000002
191.866200,0x132,84 8e a1 07 59 4f,6,36484,364.84000000000003,1953,-195.3,1953,195.3,20313,-193.6500000000001
191.876200,0x132,8f 8e 9c 07 7c 4f,6,36495,364.95,1948,-194.8,1948,194.8,20348,-195.4000000000001
191.886200,0x132,94 8e 9d 07 63 4f,6,36500,365.0,1949,-194.9,1949,194.9,20323,-194.1500000000001
191.896400,0x132,91 8e 9e 07 7f 4f,6,36497,364.97,1950,-195.0,1950,195.0,20351,-195.55000000000007
191.906200,0x132,9d 8e 9c 07 59 4f,6,36509,365.09000000000003,1948,-194.8,1948,194.8,20313,-193.6500000000001
191.916200,0x132,90 8e 9a 07 71 4f,6,36496,364.96,1946,-194.60000000000002,1946,194.60000000000002,20337,-194.85000000000002
191.926100,0x132,8b 8e 9b 07 63 4f,6,36491,364.91,1947,-194.70000000000002,1947,194.70000000000002,20323,-194.1500000000001
191.936200,0x132,91 8e 9e 07 82 4f,6,36497,364.97,1950,-195.0,1950,195.0,20354,-195.70000000000005
191.946400,0x132,88 8e 9c 07 63 4f,6,36488,364.88,1948,-194.8,1948,194.8,20323,-194.1500000000001
191.956200,0x132,98 8e 9e 07 78 4f,6,36504,365.04,1950,-195.0,1950,195.0,20344,-195.20000000000005
191.966200,0x132,8b 8e a1 07 4d 4f,6,36491,364.91,1953,-195.3,1953,195.3,20301,-193.05000000000007
191.976100,0x132,9b 8e 9b 07 7a 4f,6,36507,365.07,1947,-194.70000000000002,1947,194.70000000000002,20346,-195.30000000000007
191.986200,0x132,99 8e 9a 07 62 4f,6,36505,365.05,1946,-194.60000000000002,1946,194.60000000000002,20322,-194.10000000000002
191.996400,0x132,8d 8e 9d 07 82 4f,6,36493,364.93,1949,-194.9,1949,194.9,20354,-195.70000000000005
192.006200,0x132,89 8e 9e 07 61 4f,6,36489,364.89,1950,-195.0,1950,195.0,20321,-194.05000000000007
192.016200,0x132,8f 8e 9b 07 73 4f,6,36495,364.95,1947,-194.70000000000002,1947,194.70000000000002,20339,-194.95000000000005
192.026100,0x132,8b 8e 9a 07 59 4f,6,36491,364.91,1946,-194.60000000000002,1946,194.60000000000002,20313,-193.6500000000001
192.036200,0x132,91 8e 9a 07 7a 4f,6,36497,364.97,1946,-194.60000000000002,1946,194.60000000000002,20346,-195.30000000000007
192.046300,0x132,88 8e 9b 07 62 4f,6,36488,364.88,1947,-194.70000000000002,1947,194.70000000000002,20322,-194.10000000000002
192.056200,0x132,8b 8e a1 07 80 4f,6,36491,364.91,1953,-195.3,1953,195.3,20352,-195.60000000000002
192.066200,0x132,8e 8e a2 07 4e 4f,6,36494,364.94,1954,-195.4,1954,195.4,20302,-193.10000000000002
192.076200,0x132,90 8e 9c 07 76 4f,6,36496,364.96,1948,-194.8,1948,194.8,20342,-195.10000000000002
192.086200,0x132,92 8e 9a 07 60 4f,6,36498,364.98,1946,-194.60000000000002,1946,194.60000000000002,20320,-194.0
192.096400,0x132,94 8e 9d 07 81 4f,6,36500,365.0,1949,-194.9,1949,194.9,20353,-195.6500000000001
192.106200,0x132,8c 8e 9c 07 62 4f,6,36492,364.92,1948,-194.8,1948,194.8,20322,-194.10000000000002
192.116200,0x132,90 8e 9b 07 71 4f,6,36496,364.96,1947,-194.70000000000002,1947,194.70000000000002,20337,-194.85000000000002
192.126200,0x132,86 8e 9a 07 59 4f,6,36486,364.86,1946,-194.60000000000002,1946,194.60000000000002,20313,-193.6500000000001
192.136200,0x132,89 8e 9a 07 77 4f,6,36489,364.89,1946,-194.60000000000002,1946,194.60000000000002,20343,-195.1500000000001
192.146300,0x132,8b 8e 9a 07 65 4f,6,36491,364.91,1946,-194.60000000000002,1946,194.60000000000002,20325,-194.25
192.156200,0x132,86 8e a0 07 6e 4f,6,36486,364.86,1952,-195.20000000000002,1952,195.20000000000002,20334,-194.70000000000005
192.166400,0x132,8d 8e 9b 07 5e 4f,6,36493,364.93,1947,-194.70000000000002,1947,194.70000000000002,20318,-193.9000000000001
192.176200,0x132,85 8e 9c 07 75 4f,6,36485,364.85,1948,-194.8,1948,194.8,20341,-195.05000000000007
192.186200,0x132,8e 8e 99 07 5b 4f,6,36494,364.94,1945,-194.5,1945,194.5,20315,-193.75
192.196600,0x132,8e 8e 9b 07 80 4f,6,36494,364.94,1947,-194.70000000000002,1947,194.70000000000002,20352,-195.60000000000002
192.206200,0x132,8e 8e 9b 07 69 4f,6,36494,364.94,1947,-194.70000000000002,1947,194.70000000000002,20329,-194.45000000000005
