case,contrast,can_id,field,a_mode,b_mode,a_purity,b_purity,a_unique,b_unique,a_median,b_median,effect_size,a_samples,b_samples,score
ac_charge,charging_vs_unplugged_post,0x122,B4,18,0,0.5,0.5,2,2,9.0,9.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x122,B5,0,63,0.5,0.5,2,2,31.5,31.5,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x123,B0,1,0,0.5,0.5,2,2,0.5,0.5,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x123,B2,0,18,0.5,0.5,2,2,9.0,9.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x123,B3,0,146,0.5,0.5,2,2,73.0,73.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x123,B4,0,210,0.5,0.5,2,2,105.0,105.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x123,B5,63,0,0.5,0.5,2,2,31.5,31.5,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x123,B7,0,128,0.5,0.5,2,2,64.0,64.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x142,B0,1,40,0.5,0.5,2,2,20.5,20.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x142,B2,64,2,0.5,0.5,2,2,33.0,33.0,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x142,B3,10,90,0.5,0.5,2,2,50.0,50.0,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x142,B4,192,0,0.5,0.5,2,2,96.0,96.0,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x142,B5,27,0,0.5,0.5,2,2,13.5,13.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x142,B6,0,1,0.5,0.5,2,2,0.5,0.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x221,B0,64,65,0.5,0.5,2,2,64.5,64.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x221,B1,65,1,0.5,0.5,2,2,33.0,33.0,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x221,B2,5,85,0.5,0.5,2,2,45.0,45.0,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x221,B3,5,81,0.5,0.5,2,2,43.0,43.0,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x221,B4,0,1,0.5,0.5,2,2,0.5,0.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x221,B5,80,2,0.5,0.5,2,2,41.0,41.0,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x272,B0,9,6,0.5,0.5,2,2,7.5,7.5,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x272,B1,128,0,0.5,0.5,2,2,64.0,64.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x272,B4,0,7,0.5,0.5,2,2,3.5,3.5,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x272,B5,0,176,0.5,0.5,2,2,88.0,88.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x272,B6,0,7,0.5,0.5,2,2,3.5,3.5,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x272,B7,0,8,0.5,0.5,2,2,4.0,4.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x3A1,B0,43,232,0.5,0.5,2,2,137.5,137.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x3A1,B1,145,66,0.5,0.5,2,2,105.5,105.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x3A1,B2,64,13,0.5,0.5,2,2,38.5,38.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x3A1,B4,62,1,0.5,0.5,2,2,31.5,31.5,0.0,2100,900,25.172
ac_charge,charging_vs_unplugged_post,0x3AA,B0,1,0,0.5,0.5,2,2,0.5,0.5,0.0,210,90,25.172
ac_charge,charging_vs_unplugged_post,0x420,B6,0,128,0.5,0.5,2,2,64.0,64.0,0.0,1050,450,25.172
ac_charge,charging_vs_unplugged_post,0x77A,B3,93,0,0.5,0.5,2,2,46.5,46.5,0.0,210,90,25.172
ac_charge,charging_vs_unplugged_post,0x77A,B5,93,12,0.5,0.5,2,2,52.5,52.5,0.0,210,90,25.172
ac_charge,charging_vs_unplugged_post,0x77A,B6,228,95,0.5,0.5,2,2,161.5,161.5,0.0,210,90,25.172
ac_charge,charging_vs_unplugged_post,0x77A,B7,93,97,0.5,0.5,2,2,95.0,95.0,0.0,210,90,25.172
ac_charge,charging_vs_unplugged_pre,0x234,B2,1,3,0.5,0.5,2,2,2.0,2.0,0.0,2100,500,25.172
ac_charge,charging_vs_unplugged_pre,0x234,B5,4,0,0.5,0.5,2,2,2.0,2.0,0.0,2100,500,25.172
ac_charge,charging_vs_unplugged_pre,0x3C2,B0,0,41,0.5,0.5,2,2,20.5,20.5,0.0,2100,500,25.172
ac_charge,charging_vs_unplugged_pre,0x3C2,B2,85,0,0.5,0.5,2,2,42.5,42.5,0.0,2100,500,25.172
ac_charge,charging_vs_unplugged_pre,0x3C2,B3,85,0,0.5,0.5,2,2,42.5,42.5,0.0,2100,500,25.172
ac_charge,charging_vs_unplugged_pre,0x45A,B3,197,255,0.5,0.5,2,2,226.0,226.0,0.0,2100,500,25.172
ac_charge,charging_vs_unplugged_pre,0x45A,B4,63,3,0.5,0.5,2,2,33.0,33.0,0.0,2100,500,25.172
ac_charge,charging_vs_unplugged_pre,0x7F1,B0,2,1,0.5,0.5,2,2,1.5,1.5,0.0,52,12,25.172
ac_charge,charging_vs_unplugged_pre,0x7F1,B3,15,0,0.5,0.5,2,2,7.5,7.5,0.0,52,12,25.172
ac_charge,charging_vs_unplugged_pre,0x7F1,B5,0,8,0.5,0.5,2,2,4.0,4.0,0.0,52,12,25.172
ac_charge,charging_vs_unplugged_post,0x352,B6,88,16,0.21519,0.34328,15,4,89.0,81,1.06062,158,67,25.137
ac_charge,plugged_wait_vs_unplugged_pre,0x72A,B6,0,48,0.375,0.4,3,3,48.0,48,0.41721,8,5,25.007
ac_charge,plugged_wait_vs_unplugged_pre,0x72A,B5,0,49,0.375,0.4,3,3,49.0,49,0.4167,8,5,24.996
ac_charge,charging_vs_unplugged_post,0x332,B1,26,10,0.50476,0.51111,3,2,26,10,0.00038,105,45,24.918
ac_charge,plugged_wait_vs_unplugged_pre,0x312,B4,75,28,0.5,0.5,2,3,51.5,51.0,0.00939,80,50,24.813
ac_charge,charging_vs_unplugged_pre,0x383,B6,0,192,0.13333,0.52,8,3,128.0,192.0,1.21319,1050,250,24.809
ac_charge,charging_vs_unplugged_pre,0x77A,B5,93,12,0.5,0.5,2,3,52.5,52.5,0.00789,210,50,24.783
ac_charge,plugged_wait_vs_unplugged_pre,0x77A,B5,93,12,0.5,0.5,2,3,52.5,52.5,0.00788,80,50,24.782
ac_charge,charging_vs_unplugged_post,0x312,B4,28,76,0.5,0.5,3,2,51.5,52.0,0.00518,210,90,24.728
ac_charge,plugged_wait_vs_unplugged_pre,0x72A,B7,0,56,0.375,0.4,3,3,56.0,56,0.39905,8,5,24.643
ac_charge,plugged_wait_vs_unplugged_pre,0x72A,B2,222,71,0.375,0.4,3,3,71.0,71,0.39825,8,5,24.627
ac_charge,charging_vs_unplugged_pre,0x292,B2,253,205,0.28381,1.0,4,1,237.0,205.0,0.64277,1050,250,24.509
ac_charge,charging_vs_unplugged_pre,0x352,B6,88,77,0.21519,0.35135,15,3,89.0,77,1.02137,158,37,24.506
ac_charge,charging_vs_unplugged_post,0x37D,B2,108,219,0.48571,0.51111,4,2,109,219,0.0586,105,45,24.477
ac_charge,plugged_wait_vs_unplugged_pre,0x72A,B3,87,51,0.375,0.4,3,3,51.0,51,0.39073,8,5,24.477
ac_charge,charging_vs_unplugged_post,0x38B,B5,192,64,0.4434,0.75556,4,2,128.0,64,0.18338,106,45,24.434
ac_charge,plugged_wait_vs_unplugged_pre,0x72A,B4,96,50,0.375,0.4,3,3,50.0,50,0.38246,8,5,24.312
ac_charge,charging_vs_unplugged_pre,0x37D,B2,108,217,0.48571,0.52,4,2,109,217,0.04882,105,25,24.282
ac_charge,charging_vs_unplugged_pre,0x332,B1,26,10,0.50476,0.48,3,3,26,10,0.05929,105,25,24.148
ac_charge,charging_vs_unplugged_pre,0x38B,B5,192,128,0.4434,0.76,4,2,128.0,128,0.15221,106,25,23.81
ac_charge,charging_vs_unplugged_pre,0x2A4,B5,95,239,0.10476,0.44,16,3,143,239,1.32484,105,25,23.795
ac_charge,plugged_wait_vs_unplugged_pre,0x383,B6,224,192,0.245,0.52,7,3,192.0,192.0,0.77554,400,250,23.017
ac_charge,plugged_wait_vs_unplugged_pre,0x72A,B1,0,84,0.375,0.4,3,3,57.0,57,0.3038,8,5,22.738
ac_charge,charging_vs_unplugged_post,0x292,B3,54,118,0.28476,1.0,5,1,181.0,118.0,0.54585,1050,450,22.165
ac_charge,charging_vs_unplugged_post,0x2A4,B2,190,125,0.18095,0.53333,8,2,127,125,0.913,105,45,21.923
ac_charge,plugged_wait_vs_unplugged_pre,0x72A,B0,2,0,0.375,0.4,3,3,1.0,1,0.2414,8,5,21.49
ac_charge,charging_vs_unplugged_pre,0x3A2,B6,255,0,0.33344,0.33377,4,4,197.0,69.0,0.38892,3182,758,21.193
ac_charge,charging_vs_unplugged_post,0x37D,B3,216,220,0.42857,0.44444,4,4,109,218,0.07818,105,45,20.686
ac_charge,charging_vs_unplugged_post,0x383,B6,0,64,0.13333,0.33333,8,5,128.0,32.0,1.01798,1050,450,20.442
ac_charge,charging_vs_unplugged_post,0x201,B0,2,1,0.25006,0.25,5,6,3,2.5,0.62052,4199,1800,19.956
ac_charge,plugged_wait_vs_unplugged_pre,0x324,B1,38,160,0.025,0.04,40,25,114.0,206,1.54471,40,25,19.825
ac_charge,charging_vs_unplugged_pre,0x3A2,B0,1,160,0.33344,0.33377,6,4,160.0,114.0,0.3403,3182,758,19.619
ac_charge,charging_vs_unplugged_pre,0x77A,B2,216,228,0.28571,0.5,6,4,160.5,130.0,0.46625,210,50,19.274
ac_charge,charging_vs_unplugged_post,0x2A4,B5,95,239,0.10476,0.31111,16,6,143,223,1.10613,105,45,19.002
ac_charge,plugged_wait_vs_unplugged_pre,0x303,B5,255,0,0.4,0.4,4,4,111.0,111,0.07365,40,25,18.881
ac_charge,charging_vs_unplugged_post,0x77A,B2,216,228,0.28571,0.43333,6,5,160.5,124.5,0.44803,210,90,18.649
ac_charge,charging_vs_unplugged_pre,0x401,B2,186,125,0.02117,0.09333,137,22,179,128.0,1.62137,3779,900,18.472
ac_charge,charging_vs_unplugged_post,0x263,B7,0,31,0.4,0.40018,3,3,31.0,31,0.00934,5250,2249,18.349
ac_charge,plugged_wait_vs_unplugged_pre,0x303,B6,255,0,0.4,0.4,5,5,133.0,133,0.07355,40,25,18.277
ac_charge,charging_vs_unplugged_post,0x303,B5,255,0,0.38095,0.42222,4,4,111,111,0.07776,105,45,17.821
ac_charge,charging_vs_unplugged_pre,0x42F,B0,74,158,0.29524,0.6,9,3,75,158,0.38255,105,25,17.67
ac_charge,charging_vs_unplugged_post,0x348,B4,107,75,0.00952,0.02222,105,45,159,97,1.60035,105,45,17.527
ac_charge,charging_vs_unplugged_post,0x3A2,B2,32,0,0.33344,0.33382,4,4,32.0,32,0.20261,3182,1363,17.467
ac_charge,charging_vs_unplugged_post,0x303,B6,255,0,0.38095,0.42222,5,5,133,36,0.08867,105,45,17.437
ac_charge,charging_vs_unplugged_pre,0x2B4,B4,202,195,0.0981,0.112,24,21,203.0,197.0,1.13831,1050,250,17.166
ac_charge,charging_vs_unplugged_pre,0x303,B5,255,0,0.38095,0.4,4,4,111,111,0.04413,105,25,17.148
ac_charge,plugged_wait_vs_unplugged_pre,0x3C9,B3,0,222,0.35,0.36,3,3,5.0,5,0.07453,40,25,16.653
ac_charge,plugged_wait_vs_unplugged_pre,0x3C9,B4,0,97,0.35,0.36,3,3,1.0,1,0.07423,40,25,16.647
ac_charge,charging_vs_unplugged_pre,0x303,B6,255,0,0.38095,0.4,5,5,133,133,0.0462,105,25,16.587
ac_charge,charging_vs_unplugged_pre,0x352,B4,8,83,0.33544,0.35135,5,3,89.0,77,0.14219,158,37,16.379
ac_charge,plugged_wait_vs_unplugged_pre,0x3C9,B1,0,129,0.35,0.36,3,3,129.0,129,0.05603,40,25,16.283
ac_charge,charging_vs_unplugged_post,0x332,B4,135,136,0.35238,0.51111,4,4,66,136,0.06271,105,45,15.805
ac_charge,charging_vs_unplugged_post,0x352,B4,8,96,0.33544,0.65672,5,2,89.0,96,0.0932,158,67,15.752
ac_charge,charging_vs_unplugged_pre,0x32A,B0,74,132,0.09524,0.2,16,5,80,136,0.96045,21,5,15.65
ac_charge,charging_vs_unplugged_post,0x3A2,B0,1,160,0.33344,0.33309,6,5,160.0,160,0.13904,3182,1363,15.311
ac_charge,charging_vs_unplugged_pre,0x352,B0,1,0,0.33544,0.35135,3,3,1.0,1,0.04085,158,37,15.106
ac_charge,charging_vs_unplugged_pre,0x3A2,B2,32,0,0.33344,0.33377,4,4,32.0,32.0,0.08199,3182,758,15.054
ac_charge,charging_vs_unplugged_post,0x32A,B4,197,42,0.09524,0.11111,18,9,195,50,0.95498,21,9,14.817
ac_charge,plugged_wait_vs_unplugged_pre,0x405,B2,69,0,0.3375,0.34,3,3,50.0,50.0,0.0199,160,100,14.81
ac_charge,plugged_wait_vs_unplugged_pre,0x405,B4,70,0,0.3375,0.34,3,3,54.0,54.0,0.01975,160,100,14.807
ac_charge,plugged_wait_vs_unplugged_pre,0x405,B3,55,0,0.3375,0.34,3,3,53.0,53.0,0.01878,160,100,14.788
ac_charge,charging_vs_unplugged_post,0x2B4,B0,103,102,0.26857,0.31556,15,12,103.0,102.0,0.43301,1050,450,14.778
ac_charge,charging_vs_unplugged_pre,0x352,B3,0,9,0.33544,0.35135,10,4,9.0,9,0.13843,158,37,14.771
ac_charge,charging_vs_unplugged_post,0x352,B7,1,107,0.33544,0.34328,3,3,8.0,8,0.02407,158,67,14.77
ac_charge,plugged_wait_vs_unplugged_pre,0x405,B6,53,82,0.3375,0.34,3,3,53.0,53.0,0.01783,160,100,14.769
ac_charge,plugged_wait_vs_unplugged_pre,0x405,B1,51,0,0.3375,0.34,3,3,51.0,51.0,0.01632,160,100,14.739
ac_charge,charging_vs_unplugged_pre,0x352,B7,1,8,0.33544,0.35135,3,3,8.0,8,0.02111,158,37,14.711
ac_charge,plugged_wait_vs_unplugged_pre,0x405,B5,65,76,0.3375,0.34,3,3,65.0,65.0,0.01315,160,100,14.675
ac_charge,plugged_wait_vs_unplugged_pre,0x405,B0,17,16,0.3375,0.34,3,3,17.0,17.0,0.01226,160,100,14.657
ac_charge,plugged_wait_vs_unplugged_pre,0x414,B0,17,16,0.3375,0.34,3,3,17.0,17.0,0.01226,160,100,14.657
ac_charge,charging_vs_unplugged_post,0x352,B2,223,8,0.33544,0.34328,3,3,179.0,179,0.01775,158,67,14.644
ac_charge,charging_vs_unplugged_pre,0x352,B2,223,179,0.33544,0.35135,3,3,179.0,179,0.01523,158,37,14.593
ac_charge,plugged_wait_vs_unplugged_pre,0x405,B7,77,87,0.3375,0.34,3,3,77.0,77.0,0.00792,160,100,14.571
ac_charge,charging_vs_unplugged_post,0x352,B0,1,2,0.33544,0.34328,3,3,1.0,1,0.01053,158,67,14.499
ac_charge,plugged_wait_vs_unplugged_pre,0x788,B3,99,7,0.335,0.336,3,3,7.0,7.0,0.00604,400,250,14.383
ac_charge,plugged_wait_vs_unplugged_pre,0x7A8,B3,99,7,0.335,0.336,3,3,7.0,7.0,0.00604,400,250,14.383
ac_charge,plugged_wait_vs_unplugged_pre,0x788,B6,128,0,0.335,0.336,3,3,128.0,128.0,0.00555,400,250,14.373
ac_charge,plugged_wait_vs_unplugged_pre,0x788,B1,212,64,0.335,0.336,3,3,64.0,64.0,0.00464,400,250,14.355
ac_charge,plugged_wait_vs_unplugged_pre,0x7A8,B1,204,64,0.335,0.336,3,3,64.0,64.0,0.00456,400,250,14.353
ac_charge,plugged_wait_vs_unplugged_pre,0x38A,B0,1,0,0.335,0.336,3,3,1.0,1.0,0.00361,400,250,14.334
ac_charge,plugged_wait_vs_unplugged_pre,0x7A8,B5,0,7,0.335,0.336,3,3,7.0,7.0,0.00075,400,250,14.277
ac_charge,charging_vs_unplugged_post,0x7A8,B5,7,161,0.33365,0.33333,3,3,7,7.0,0.00135,1049,450,14.189
ac_charge,charging_vs_unplugged_post,0x7A8,B1,64,0,0.33365,0.33333,3,3,64,64.0,0.001,1049,450,14.182
ac_charge,charging_vs_unplugged_post,0x7A8,B3,7,0,0.33365,0.33333,3,3,7,7.0,0.00075,1049,450,14.177
ac_charge,charging_vs_unplugged_post,0x3C9,B1,129,152,0.33333,0.33333,3,3,129,129,0.0,105,45,14.162
ac_charge,charging_vs_unplugged_post,0x3C9,B3,222,5,0.33333,0.33333,3,3,5,5,0.0,105,45,14.162
ac_charge,charging_vs_unplugged_post,0x3C9,B4,97,1,0.33333,0.33333,3,3,1,1,0.0,105,45,14.162
ac_charge,charging_vs_unplugged_post,0x788,B1,64,0,0.33333,0.33333,3,3,64.0,64.0,0.0,1050,450,14.162
ac_charge,charging_vs_unplugged_post,0x788,B3,7,0,0.33333,0.33333,3,3,7.0,7.0,0.0,1050,450,14.162
ac_charge,charging_vs_unplugged_post,0x352,B3,0,79,0.33544,0.34328,10,3,9.0,9,0.09077,158,67,14.025
ac_charge,charging_vs_unplugged_post,0x7A8,B0,2,1,0.33365,0.33333,4,3,2,2.0,0.00084,1049,450,13.779
ac_charge,charging_vs_unplugged_post,0x788,B0,2,1,0.33333,0.33333,4,4,2.0,2.0,0.00839,1050,450,13.576
ac_charge,plugged_wait_vs_unplugged_pre,0x7A8,B6,130,0,0.335,0.336,4,4,130.0,130.0,0.00165,400,250,13.541
ac_charge,plugged_wait_vs_unplugged_pre,0x7A8,B0,1,2,0.3325,0.336,4,4,2.0,2.0,0.00604,400,250,13.479
ac_charge,charging_vs_unplugged_post,0x3A2,B6,255,0,0.33344,0.33382,4,4,197.0,197,0.00109,3182,1363,13.436
ac_charge,plugged_wait_vs_unplugged_pre,0x788,B0,1,2,0.3325,0.336,4,4,2.0,2.0,0.00378,400,250,13.434
ac_charge,charging_vs_unplugged_pre,0x2A4,B1,48,215,0.11429,0.8,22,2,183,215,0.8115,105,25,13.43
ac_charge,charging_vs_unplugged_post,0x2E1,B6,0,38,0.33343,0.33345,4,4,9.0,9,0.00044,6562,2813,13.423
ac_charge,charging_vs_unplugged_pre,0x2E1,B6,0,38,0.33343,0.33355,4,4,9.0,23.5,0.00019,6562,1562,13.418
ac_charge,charging_vs_unplugged_post,0x2B4,B4,202,198,0.0981,0.10889,24,26,203.0,198.0,0.9638,1050,450,13.366
ac_charge,charging_vs_unplugged_post,0x3BD,B0,1,8,0.2,0.2,5,5,3,3,0.4262,105,45,13.33
ac_charge,charging_vs_unplugged_pre,0x545,B0,1,2,0.33344,0.33377,6,7,2.0,2.0,0.05971,3182,758,13.283
ac_charge,charging_vs_unplugged_post,0x373,B0,13,11,0.30476,0.2,14,11,14,13,0.54478,105,45,13.121
ac_charge,charging_vs_unplugged_post,0x545,B0,1,2,0.33344,0.33382,6,6,2.0,2,0.00421,3182,1363,12.396
ac_charge,charging_vs_unplugged_post,0x252,B0,7,0,0.06667,1.0,24,1,13.0,0.0,0.90712,1050,450,12.368
ac_charge,charging_vs_unplugged_pre,0x379,B4,0,51,0.3327,0.336,6,7,51,51.0,0.00329,1049,250,12.11
ac_charge,plugged_wait_vs_unplugged_pre,0x782,B1,173,53,0.13333,0.2,14,8,173,82.5,0.66209,15,10,11.835
ac_charge,charging_vs_unplugged_pre,0x252,B0,7,0,0.06667,1.0,24,1,13.0,0.0,0.87196,1050,250,11.665
ac_charge,charging_vs_unplugged_pre,0x2E3,B4,2,0,0.33524,0.336,8,8,2,2,0.00175,525,125,11.65
ac_charge,charging_vs_unplugged_post,0x289,B3,64,0,0.3,0.3,4,4,64.0,64.0,0.0,1050,450,11.408
ac_charge,charging_vs_unplugged_post,0x3A2,B1,39,16,0.33344,0.32942,8,8,39.0,39,0.00405,3182,1363,11.346
ac_charge,charging_vs_unplugged_pre,0x401,B6,0,128,0.02779,0.10667,125,24,181,128.0,1.21463,3779,900,10.928
ac_charge,charging_vs_unplugged_pre,0x348,B4,107,108,0.00952,0.04,105,25,159,120,1.2406,105,25,10.758
ac_charge,charging_vs_unplugged_pre,0x2E3,B5,11,0,0.33524,0.336,14,9,6,6,0.0035,525,125,10.65
ac_charge,charging_vs_unplugged_post,0x788,B2,161,0,0.33333,0.33333,12,11,161.0,161.0,5e-05,1050,450,10.467
ac_charge,plugged_wait_vs_unplugged_pre,0x798,B5,0,1,0.2875,0.288,5,5,1.0,1.0,0.00833,400,250,10.223
ac_charge,charging_vs_unplugged_pre,0x401,B4,0,128,0.02779,0.09,133,21,179,128.0,1.17972,3779,900,10.131
ac_charge,charging_vs_unplugged_post,0x2A4,B1,48,95,0.11429,0.2,22,8,183,87,0.67815,105,45,10.118
ac_charge,charging_vs_unplugged_pre,0x330,B1,77,0,0.2619,0.3,6,6,41.0,41.0,0.10323,84,20,10.084
ac_charge,plugged_wait_vs_unplugged_pre,0x318,B2,14,34,0.025,0.04,41,26,33.0,45.0,1.05996,400,250,10.041
ac_charge,charging_vs_unplugged_post,0x798,B5,1,0,0.28571,0.28889,5,5,1.0,1.0,0.00353,1050,450,10.02
ac_charge,charging_vs_unplugged_pre,0x366,B6,0,236,0.25714,0.28,4,4,176,191,0.05361,105,25,9.909
ac_charge,charging_vs_unplugged_post,0x401,B2,186,209,0.02117,0.07099,137,35,179,209.0,1.19171,3779,1620,9.645
ac_charge,charging_vs_unplugged_pre,0x3D2,B4,160,36,0.01905,1.0,85,1,160,36,1.08392,105,25,9.423
ac_charge,charging_vs_unplugged_post,0x330,B1,77,0,0.2619,0.27778,6,6,41.0,41.0,0.06617,84,36,9.343
ac_charge,charging_vs_unplugged_pre,0x52F,B7,64,128,0.25714,0.28,4,4,64,128,0.02229,105,25,9.283
ac_charge,charging_vs_unplugged_pre,0x545,B5,16,0,0.33344,0.33377,20,17,16.0,16.0,0.00432,3182,758,9.18
ac_charge,charging_vs_unplugged_post,0x400,B2,251,147,0.67333,0.07333,49,52,251.0,147.0,0.93257,1050,450,9.176
ac_charge,charging_vs_unplugged_post,0x545,B5,16,0,0.33344,0.33382,20,17,16.0,16,0.00401,3182,1363,9.174
ac_charge,plugged_wait_vs_unplugged_pre,0x3CC,B3,24,26,0.25,0.26,4,4,25.5,26.0,0.03578,80,50,9.124
ac_charge,charging_vs_unplugged_post,0x3CC,B2,67,131,0.25238,0.25556,4,4,99.0,131.0,0.01993,210,90,8.95
ac_charge,charging_vs_unplugged_post,0x3CC,B3,26,27,0.25714,0.26667,4,4,26.0,26.0,0.00565,210,90,8.95
ac_charge,charging_vs_unplugged_pre,0x366,B0,11,13,0.25714,0.28,4,4,11,13,0.00098,105,25,8.857
ac_charge,charging_vs_unplugged_post,0x285,B2,134,0,0.25089,0.25208,4,4,134,101,0.00538,841,361,8.569
ac_charge,charging_vs_unplugged_post,0x285,B1,71,213,0.25089,0.25208,4,4,71,83,0.00473,841,361,8.556
ac_charge,charging_vs_unplugged_pre,0x34A,B0,1,3,0.25238,0.26,4,4,1.5,1.5,0.0,210,50,8.551
ac_charge,charging_vs_unplugged_pre,0x3CC,B2,67,195,0.25238,0.26,4,4,99.0,99.0,0.0,210,50,8.551
ac_charge,charging_vs_unplugged_post,0x285,B4,149,0,0.25089,0.25208,4,4,139,13,0.00429,841,361,8.548
ac_charge,charging_vs_unplugged_post,0x285,B3,72,0,0.25089,0.25208,4,4,71,1,0.00401,841,361,8.542
ac_charge,charging_vs_unplugged_post,0x285,B0,3,2,0.25089,0.25208,4,4,3,3,0.00102,841,361,8.482
ac_charge,charging_vs_unplugged_post,0x201,B7,57,6,0.25006,0.25,4,4,57,58.0,0.00316,4199,1800,8.472
ac_charge,charging_vs_unplugged_pre,0x285,B4,149,13,0.25089,0.25,4,4,139,76.0,0.00127,841,200,8.434
ac_charge,charging_vs_unplugged_pre,0x285,B3,72,1,0.25089,0.25,4,4,71,36.0,0.00121,841,200,8.432
ac_charge,charging_vs_unplugged_pre,0x285,B2,134,101,0.25089,0.25,4,4,134,117.5,0.00079,841,200,8.424
ac_charge,charging_vs_unplugged_pre,0x285,B0,3,65,0.25089,0.25,4,4,3,3.5,0.00069,841,200,8.422
ac_charge,charging_vs_unplugged_pre,0x285,B1,71,3,0.25089,0.25,4,4,71,77.0,0.00034,841,200,8.415
ac_charge,charging_vs_unplugged_post,0x201,B6,184,241,0.25006,0.25,4,4,184,168.0,0.00027,4199,1800,8.414
ac_charge,charging_vs_unplugged_post,0x31E,B0,0,1,0.25,0.25,4,4,1.5,1.5,0.0,420,180,8.408
ac_charge,charging_vs_unplugged_post,0x43B,B0,1,2,0.25,0.25,4,4,1.5,1.5,0.0,420,180,8.408
ac_charge,charging_vs_unplugged_post,0x55A,B0,2,4,0.25,0.25,4,4,3.0,3.0,0.0,420,180,8.408
ac_charge,plugged_wait_vs_unplugged_pre,0x285,B0,2,65,0.25,0.25,4,4,3.5,3.5,0.0,320,200,8.408
ac_charge,plugged_wait_vs_unplugged_pre,0x285,B1,213,3,0.25,0.25,4,4,77.0,77.0,0.0,320,200,8.408
ac_charge,plugged_wait_vs_unplugged_pre,0x285,B2,0,101,0.25,0.25,4,4,117.5,117.5,0.0,320,200,8.408
ac_charge,plugged_wait_vs_unplugged_pre,0x285,B3,0,1,0.25,0.25,4,4,36.0,36.0,0.0,320,200,8.408
ac_charge,plugged_wait_vs_unplugged_pre,0x285,B4,0,13,0.25,0.25,4,4,76.0,76.0,0.0,320,200,8.408
ac_charge,plugged_wait_vs_unplugged_pre,0x132,B0,57,75,0.0365,0.046,76,62,57.0,71.0,1.05094,4000,2500,8.405
ac_charge,charging_vs_unplugged_post,0x379,B6,18,0,0.25262,0.25333,7,9,18,18.0,0.06701,1049,450,7.998
ac_charge,charging_vs_unplugged_pre,0x2C1,B0,2,27,0.2,0.2,5,5,27.0,27.0,0.13486,5250,1250,7.503
ac_charge,plugged_wait_vs_unplugged_pre,0x401,B6,112,128,0.10694,0.10667,23,24,113.0,128.0,0.62784,1440,900,7.343
ac_charge,plugged_wait_vs_unplugged_pre,0x301,B4,255,0,0.25,0.24,8,8,196.0,196,0.0695,40,25,7.29
ac_charge,charging_vs_unplugged_post,0x232,B2,221,219,0.19231,0.2,12,14,222.0,221,0.27268,104,45,7.104
ac_charge,charging_vs_unplugged_pre,0x379,B6,18,34,0.25262,0.252,7,7,18,19.0,0.00507,1049,250,7.097
ac_charge,charging_vs_unplugged_pre,0x318,B2,49,34,0.01907,0.04,60,26,26,45.0,0.96361,1049,250,7.018
ac_charge,plugged_wait_vs_unplugged_pre,0x379,B6,0,34,0.2525,0.252,7,7,18.5,19.0,0.00105,400,250,7.017
ac_charge,charging_vs_unplugged_post,0x2C1,B0,2,88,0.2,0.2,5,5,27.0,27.0,0.09034,5250,2250,6.613
ac_charge,plugged_wait_vs_unplugged_pre,0x401,B4,113,128,0.11944,0.09,23,21,114.0,128.0,0.62345,1440,900,6.449
ac_charge,charging_vs_unplugged_post,0x301,B4,255,0,0.22857,0.24444,8,8,196,196,0.05398,105,45,6.294
ac_charge,charging_vs_unplugged_pre,0x301,B4,255,0,0.22857,0.24,8,8,196,196,0.04795,105,25,6.174
