time_s,BMS_packVoltage,BMS_packCurrent,derived_packPower_kW,DI_accelPedalPos,DI_gear,DI_systemState,DI_brakePedalState,DI_driveBlocked,DI_tractionControlMode,DI_elecPower,DI_vehicleSpeed,VCLEFT_brakeSwitchPressed,VCLEFT_brakePressed,DI_torqueCommand,DI_torqueActual,DI_axleSpeed,derived_axleMechanicalPower_kW,DI_sysDrivePowerMax,DI_sysRegenPowerMax,BMS_maxDischargeCurrent,BMS_maxChargeCurrent,BMS_socUI,BMS_socMin,BMS_socMax
48.3,345.77,16.7,5.774359,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.36,0.0,0.0,180.0,180.0,266.90000000000003,5.030946475458695,246.0,91.0,682.624,250.0,32.5,32.0,34.7
48.4,345.62,16.8,5.8064160000000005,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.36,0.0,0.0,180.0,180.0,266.40000000000003,5.021521697497926,246.0,91.0,682.624,250.0,32.5,32.0,34.7
48.5,345.53000000000003,16.5,5.701245000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.36,0.0,0.0,180.0,180.0,267.2,5.036601342235157,246.0,91.0,682.624,250.0,32.5,32.0,34.7
48.6,345.6,16.6,5.736960000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.44,0.0,0.0,180.0,180.0,269.7,5.083725232039003,246.0,91.0,682.624,250.0,32.5,32.0,34.7
48.7,345.66,16.8,5.807088,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.519999999999996,0.0,0.0,180.0,180.0,268.3,5.0573358537488495,246.0,91.0,682.624,250.0,32.5,32.0,34.7
48.8,345.77,16.8,5.808936,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.60000000000001,0.0,0.0,180.0,180.0,270.8,5.104459743552696,246.0,91.0,682.624,250.0,32.5,32.0,34.7
48.9,345.75,16.7,5.774025,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.68000000000001,0.0,0.0,180.0,180.0,269.5,5.079955320854696,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.0,345.8,16.7,5.774859999999999,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.760000000000005,0.0,0.0,180.0,180.0,269.0,5.070530542893926,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.1,345.82,16.900000000000002,5.844358000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.760000000000005,0.0,0.0,180.0,180.0,271.5,5.117654432697773,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.2,345.62,16.8,5.8064160000000005,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.84,0.0,0.0,180.0,180.0,272.40000000000003,5.134619033027159,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.3,345.78000000000003,16.8,5.809104000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.92,0.0,0.0,180.0,180.0,271.8,5.123309299474235,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.4,345.86,16.8,5.810448,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,33.92,0.0,0.0,180.0,180.0,271.7,5.121424343882081,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.5,345.81,16.900000000000002,5.844189000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.0,0.0,0.0,178.0,178.0,273.6,5.099935850131527,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.6,345.78000000000003,16.6,5.739948000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.0,0.0,0.0,178.0,178.0,272.40000000000003,5.077567710437968,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.7,345.73,16.900000000000002,5.842837000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.0,0.0,0.0,178.0,178.0,273.0,5.088751780284747,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.8,345.75,16.900000000000002,5.843175000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.08,0.0,0.0,178.0,178.0,274.7,5.120439978183955,246.0,91.0,682.624,250.0,32.5,32.0,34.7
49.9,345.57,16.8,5.805576,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.08,0.0,0.0,178.0,178.0,274.2,5.111119919978306,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.0,345.78000000000003,16.900000000000002,5.843682000000002,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.16,0.0,0.0,180.0,180.0,271.6,5.119539388289927,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.1,345.62,16.900000000000002,5.840978000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.16,0.0,0.0,180.0,180.0,274.2,5.168548233685928,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.2,345.66,17.0,5.87622,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.239999999999995,0.0,0.0,180.0,180.0,274.90000000000003,5.181742922831005,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.3,345.75,17.0,5.87775,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.239999999999995,0.0,0.0,180.0,180.0,273.90000000000003,5.162893366909467,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.4,345.68,16.900000000000002,5.841992000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.32000000000001,0.0,0.0,180.0,180.0,274.8,5.179857967238851,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.5,345.78000000000003,17.2,5.9474160000000005,20.8,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.32000000000001,0.0,0.0,180.0,180.0,275.5,5.193052656383927,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.6,345.78000000000003,17.1,5.912838000000001,20.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.400000000000006,0.0,0.0,182.0,182.0,276.0,5.26028273917075,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.7,345.61,17.400000000000002,6.013614000000001,20.8,D,ENABLE,INVALID,2.0,NORMAL,5.5,34.480000000000004,0.0,0.0,182.0,182.0,275.40000000000003,5.248847341911683,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.8,345.61,17.6,6.082736000000001,20.0,D,ENABLE,INVALID,2.0,NORMAL,5.5,34.56,0.0,0.0,186.0,186.0,279.0,5.434326972179624,246.0,91.0,682.624,250.0,32.5,32.0,34.7
50.9,345.67,16.6,5.7381220000000015,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,5.0,34.56,0.0,0.0,178.0,180.0,275.40000000000003,5.191167700791775,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.0,345.92,14.3,4.946656000000001,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,4.0,34.64,0.0,0.0,154.0,152.0,278.0,4.425037972336343,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.1,345.92,12.200000000000001,4.220224,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,3.5,34.64,0.0,0.0,128.0,128.0,276.8,3.7102628117915937,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.2,346.03000000000003,10.0,3.4603,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,3.0,34.72,0.0,0.0,106.0,104.0,279.40000000000003,3.042904756365026,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.3,346.3,9.0,3.1167000000000002,18.0,D,ENABLE,INVALID,2.0,NORMAL,2.5,34.72,0.0,0.0,88.0,96.0,277.5,2.7897342763877364,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.4,346.31,7.800000000000001,2.7012180000000003,16.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,34.72,0.0,0.0,76.0,76.0,277.1,2.2053561549179874,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.5,346.38,6.1000000000000005,2.112918,16.0,D,ENABLE,INVALID,2.0,NORMAL,1.5,34.72,0.0,0.0,58.0,58.0,276.5,1.6793907128539838,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.6,346.67,3.8000000000000003,1.3173460000000001,16.0,D,ENABLE,INVALID,2.0,NORMAL,0.5,34.64,0.0,0.0,32.0,32.0,276.8,0.9275657029478984,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.7,346.8,1.9000000000000001,0.6589200000000001,15.600000000000001,D,ENABLE,INVALID,2.0,NORMAL,0.0,34.64,0.0,0.0,10.0,16.0,278.1,0.4659610223804382,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.8,346.8,1.3,0.45084,16.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,34.64,0.0,0.0,-10.0,-10.0,273.6,-0.28651325000738914,246.0,91.0,682.624,250.0,32.5,32.0,34.7
51.9,347.02,0.9,0.312318,15.600000000000001,D,ENABLE,INVALID,2.0,NORMAL,-0.5,34.56,0.0,0.0,-22.0,18.0,271.90000000000003,0.5125194255066389,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.0,346.97,-1.6,-0.5551520000000001,15.600000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.0,34.480000000000004,0.0,0.0,-30.0,-54.0,278.7,-1.5760113705998555,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.1,347.0,-1.6,-0.5552,16.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,34.400000000000006,0.0,0.0,-36.0,-36.0,272.6,-1.0276777888422932,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.2,346.98,-1.7000000000000002,-0.5898660000000001,16.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,34.32000000000001,0.0,0.0,-38.0,-38.0,275.8,-1.0975049215560824,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.3,347.1,-1.9000000000000001,-0.6594900000000001,15.600000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.0,34.239999999999995,0.0,0.0,-40.0,-40.0,274.3,-1.1489851531729072,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.4,346.90000000000003,-1.9000000000000001,-0.6591100000000001,16.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,34.16,0.0,0.0,-42.0,-42.0,270.8,-1.1910406068289623,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.5,347.09000000000003,-1.7000000000000002,-0.5900530000000002,16.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,34.08,0.0,0.0,-42.0,-42.0,273.0,-1.200716712202019,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.6,346.97,-1.8,-0.624546,15.600000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.0,34.08,0.0,0.0,-40.0,-40.0,271.3,-1.1364187825585477,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.7,347.05,-1.8,-0.6246900000000001,15.600000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.0,34.0,0.0,0.0,-42.0,-42.0,269.90000000000003,-1.1870822000854393,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.8,347.03000000000003,-2.0,-0.69406,15.600000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.0,33.92,0.0,0.0,-44.0,-44.0,271.6,-1.2514429615819822,246.0,91.0,682.624,250.0,32.5,32.0,34.7
52.9,346.93,-2.2,-0.7632460000000001,15.600000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.5,33.84,0.0,0.0,-44.0,-44.0,272.0,-1.2532860292720882,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.0,347.17,-2.2,-0.7637740000000001,15.200000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.5,33.760000000000005,0.0,0.0,-46.0,-46.0,268.6,-1.2938754063564684,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.1,347.2,-2.5,-0.868,15.200000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.5,33.68000000000001,0.0,0.0,-50.0,-50.0,268.6,-1.4063863112570307,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.2,347.18,-2.8000000000000003,-0.9721040000000002,15.200000000000001,D,ENABLE,INVALID,2.0,NORMAL,-1.5,33.519999999999996,0.0,0.0,-54.0,-54.0,266.3,-1.5058910225717315,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.3,347.26,-3.1,-1.0765060000000002,14.4,D,ENABLE,INVALID,2.0,NORMAL,-1.5,33.44,0.0,0.0,-58.0,-56.0,266.40000000000003,-1.5622511947771325,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.4,347.27,-3.9000000000000004,-1.3543530000000001,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.0,33.36,0.0,0.0,-66.0,-64.0,266.8,-1.7881107626192145,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.5,347.31,-4.7,-1.632357,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.0,33.28,0.0,0.0,-76.0,-76.0,266.2,-2.118606309776861,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.6,347.42,-5.2,-1.806584,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,33.28,0.0,0.0,-84.0,-84.0,265.40000000000003,-2.3345803327356474,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.7,347.56,-5.7,-1.981092,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,33.120000000000005,0.0,0.0,-90.0,-90.0,264.6,-2.493796248419578,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.8,347.37,-5.9,-2.0494830000000004,14.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,33.040000000000006,0.0,0.0,-94.0,-92.0,263.3,-2.536689460116591,246.0,91.0,682.624,250.0,32.5,32.0,34.7
53.9,347.49,-6.2,-2.1544380000000003,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,32.96000000000001,0.0,0.0,-98.0,-98.0,261.1,-2.679548150050831,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.0,347.59000000000003,-6.300000000000001,-2.1898170000000006,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,32.8,0.0,0.0,-100.0,-100.0,262.5,-2.748893571891069,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.1,347.40000000000003,-6.4,-2.22336,14.0,D,ENABLE,INVALID,2.0,NORMAL,-3.0,32.72,0.0,0.0,-102.0,-104.0,260.90000000000003,-2.8414239475148007,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.2,347.46,-6.4,-2.223744,14.4,D,ENABLE,INVALID,2.0,NORMAL,-3.0,32.64,0.0,0.0,-102.0,-102.0,260.8,-2.7857130377911417,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.3,347.55,-6.5,-2.259075,14.4,D,ENABLE,INVALID,2.0,NORMAL,-3.0,32.56,0.0,0.0,-104.0,-102.0,260.1,-2.778236047275598,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.4,347.56,-6.5,-2.25914,14.4,D,ENABLE,INVALID,2.0,NORMAL,-3.0,32.400000000000006,0.0,0.0,-102.0,-102.0,258.7,-2.7632820662445097,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.5,347.49,-6.2,-2.1544380000000003,14.4,D,ENABLE,INVALID,2.0,NORMAL,-3.0,32.32000000000001,0.0,0.0,-102.0,-102.0,259.1,-2.7675546322533924,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.6,347.58,-6.4,-2.2245120000000003,14.4,D,ENABLE,INVALID,2.0,NORMAL,-3.0,32.16,0.0,0.0,-102.0,-102.0,255.20000000000002,-2.7258971136667918,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.7,347.48,-6.300000000000001,-2.189124,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,32.0,0.0,0.0,-102.0,-102.0,256.1,-2.7355103871867765,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.8,347.37,-6.300000000000001,-2.1884310000000005,14.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.92,0.0,0.0,-102.0,-102.0,254.8,-2.72162454765791,246.0,91.0,682.624,250.0,32.5,32.0,34.7
54.9,347.29,-6.1000000000000005,-2.1184690000000006,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.840000000000003,0.0,0.0,-102.0,-102.0,254.4,-2.7173519816490272,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.0,347.55,-6.300000000000001,-2.1895650000000004,14.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.760000000000005,0.0,0.0,-102.0,-102.0,254.5,-2.718420123151248,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.1,347.42,-6.1000000000000005,-2.119262,14.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.60000000000001,0.0,0.0,-102.0,-102.0,252.9,-2.7013298591157193,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.2,347.64,-6.2,-2.1553679999999997,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.519999999999996,0.0,0.0,-102.0,-102.0,251.20000000000002,-2.683171453577971,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.3,347.48,-6.1000000000000005,-2.119628,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.36,0.0,0.0,-102.0,-102.0,252.4,-2.695989151604617,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.4,347.45,-6.1000000000000005,-2.1194450000000002,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.28,0.0,0.0,-102.0,-102.0,248.60000000000002,-2.655399774520237,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.5,347.44,-6.1000000000000005,-2.119384,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.200000000000003,0.0,0.0,-102.0,-102.0,248.9,-2.658604199026898,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.6,347.46,-6.1000000000000005,-2.119506,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,31.040000000000006,0.0,0.0,-102.0,-102.0,246.70000000000002,-2.6351050859780467,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.7,347.58,-5.9,-2.0507220000000004,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.960000000000008,0.0,0.0,-102.0,-102.0,247.60000000000002,-2.6447183594980315,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.8,347.51,-5.800000000000001,-2.0155580000000004,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.879999999999995,0.0,0.0,-100.0,-100.0,247.9,-2.5960027294163655,246.0,91.0,682.624,250.0,32.5,32.0,34.7
55.9,347.46,-5.800000000000001,-2.015268,14.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.72,0.0,0.0,-100.0,-100.0,247.10000000000002,-2.587625149006793,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.0,347.54,-5.7,-1.9809780000000001,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.64,0.0,0.0,-100.0,-100.0,245.10000000000002,-2.5666811979828617,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.1,347.40000000000003,-5.7,-1.9801800000000003,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.560000000000002,0.0,0.0,-100.0,-100.0,243.0,-2.5446900494077327,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.2,347.51,-5.7,-1.980807,14.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.480000000000004,0.0,0.0,-100.0,-100.0,242.4,-2.538406864100553,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.3,347.72,-5.800000000000001,-2.016776,14.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.400000000000006,0.0,0.0,-100.0,-100.0,242.8,-2.542595654305339,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.4,347.51,-5.7,-1.980807,14.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.239999999999995,0.0,0.0,-100.0,-100.0,241.3,-2.5268876910373903,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.5,347.77,-5.7,-1.982289,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.159999999999997,0.0,0.0,-100.0,-100.0,241.5,-2.5289820861397834,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.6,347.57,-5.800000000000001,-2.015906,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,30.0,0.0,0.0,-100.0,-100.0,241.0,-2.5237460983838003,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.7,347.52,-5.6000000000000005,-1.946112,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,29.92,0.0,0.0,-100.0,-100.0,239.0,-2.5028021473598687,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.8,347.64,-5.4,-1.877256,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,29.840000000000003,0.0,0.0,-98.0,-98.0,237.60000000000002,-2.438378554010254,246.0,91.0,682.624,250.0,32.5,32.0,34.7
56.9,347.58,-5.4,-1.876932,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,29.760000000000005,0.0,0.0,-98.0,-98.0,237.10000000000002,-2.4332472860093906,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.0,347.45,-5.4,-1.87623,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,29.60000000000001,0.0,0.0,-96.0,-96.0,236.9,-2.3815785588333505,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.1,347.54,-5.4,-1.876716,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,29.519999999999996,0.0,0.0,-96.0,-96.0,235.20000000000002,-2.364488294797822,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.2,347.55,-5.2,-1.8072600000000003,14.4,D,ENABLE,INVALID,2.0,NORMAL,-2.5,29.36,0.0,0.0,-96.0,-96.0,235.10000000000002,-2.3634829851486736,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.3,347.51,-5.1000000000000005,-1.7723010000000001,14.8,D,ENABLE,INVALID,2.0,NORMAL,-2.5,29.200000000000003,0.0,0.0,-96.0,-96.0,232.9,-2.341366172867401,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.4,347.53000000000003,-4.7,-1.6333910000000003,14.8,D,ENABLE,INVALID,2.0,NORMAL,-2.0,29.120000000000005,0.0,0.0,-92.0,-92.0,231.10000000000002,-2.2264676575501103,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.5,347.39,-4.1000000000000005,-1.4242990000000002,15.200000000000001,D,ENABLE,INVALID,2.0,NORMAL,-2.0,28.960000000000008,0.0,0.0,-84.0,-84.0,231.5,-2.036380358056904,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.6,347.27,-2.7,-0.937629,16.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,-1.5,28.879999999999995,0.0,0.0,-68.0,-68.0,230.8,-1.6435137247499885,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.7,347.22,-0.30000000000000004,-0.10416600000000002,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,-0.5,28.799999999999997,0.0,0.0,-36.0,-34.0,230.5,-0.8206887208727737,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.8,347.03000000000003,2.7,0.9369810000000001,18.8,D,ENABLE,INVALID,2.0,NORMAL,0.5,28.72,0.0,0.0,10.0,10.0,231.8,0.24274039236737135,246.0,91.0,682.624,250.0,32.5,32.0,34.7
57.9,347.0,2.4000000000000004,0.8328000000000001,18.8,D,ENABLE,INVALID,2.0,NORMAL,0.5,28.72,0.0,0.0,50.0,50.0,230.8,1.2084659740808739,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.0,346.74,8.0,2.77392,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,68.0,70.0,229.8,1.684521980854847,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.1,346.78000000000003,7.2,2.4968160000000004,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,76.0,76.0,230.10000000000002,1.8312971896305625,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.2,346.63,7.6000000000000005,2.6343880000000004,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,86.0,96.0,228.10000000000002,2.293111309708262,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.3,346.64,7.6000000000000005,2.634464,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,76.0,76.0,230.9,1.8376641507418376,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.4,346.73,7.4,2.565802,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,88.0,90.0,228.10000000000002,2.1497918528514957,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.5,346.65000000000003,7.6000000000000005,2.6345400000000003,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,78.0,78.0,230.4,1.8819396632064296,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.6,346.7,7.4,2.5655799999999997,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,84.0,84.0,229.3,2.017028147310791,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.7,346.64,7.300000000000001,2.530472,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,82.0,82.0,228.4,1.9612753496850839,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.8,346.53000000000003,7.5,2.5989750000000003,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,84.0,84.0,229.60000000000002,2.0196670851398064,246.0,91.0,682.624,250.0,32.5,32.0,34.7
58.9,346.63,7.5,2.599725,18.400000000000002,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.560000000000002,0.0,0.0,80.0,80.0,229.10000000000002,1.9193036718331244,246.0,91.0,682.624,250.0,32.5,32.0,34.7
59.0,346.64,7.300000000000001,2.530472,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,88.0,90.0,228.20000000000002,2.1507343306475724,246.0,91.0,682.624,250.0,32.5,32.0,34.7
59.1,346.7,7.4,2.5655799999999997,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,78.0,78.0,230.0,1.8786724068466962,246.0,91.0,682.624,250.0,32.5,32.0,34.7
59.2,346.55,7.300000000000001,2.5298150000000006,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,84.0,84.0,229.9,2.022306022968822,246.0,91.0,682.624,250.0,32.5,32.0,34.7
59.3,346.57,7.300000000000001,2.529961,18.8,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,84.0,84.0,228.4,2.0091113338237445,246.0,91.0,682.624,250.0,32.5,32.0,34.7
59.4,346.7,7.7,2.6695900000000004,19.200000000000003,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,82.0,82.0,231.60000000000002,1.9887538134284828,246.0,91.0,682.624,250.0,32.5,32.0,34.7
59.5,346.51,8.200000000000001,2.8413820000000003,19.200000000000003,D,ENABLE,INVALID,2.0,NORMAL,2.0,28.64,0.0,0.0,98.0,98.0,228.0,2.339858208393678,246.0,91.0,682.624,250.0,32.5,32.0,34.7
